sentence_id,sentence,entities,chapter
94,"They all looked so strange standing there perfectly lifelike and also perfectly still , in the bright cold moonlight , that it was eerie work crossing the courtyard .",[],9
95,"Right in the very middle stood a huge shape like a man , but as tall as a tree , with a fierce face and a shaggy beard and a great club in its right hand .",[],9
96,"Even though he knew that it was only a stone giant and not a live one , Edmund did not like going past it .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}]",9
97,He now saw that there was a dim light showing from a doorway on the far side of the courtyard .,"[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",9
98,"He went to it , there was a flight of stone steps going up to an open door .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",9
99,Edmund went up them .,"[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",9
100,Across the threshold lay a great wolf :,"[{""text"": ""wolf"", ""canonical"": ""Fenris Ulf"", ""label"": ""MENTIONED_ONLY""}]",9
101,""" It 's all right , it 's all right , "" he kept saying to himself , "" it 's only a stone wolf .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",9
102,"It ca n't hurt me , "" and he raised his leg to step over it .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",9
103,"Instantly the huge creature rose , with all the hair bristling along its back , opened a great , red mouth and said in a growling voice ,","[{""text"": ""creature"", ""canonical"": ""Fenris Ulf"", ""label"": ""ACTIVE_SPEAKER""}]",9
104,""" Who 's there ?",[],9
105,Who 's there ?,[],9
106,"Stand still , stranger , and tell me who you are . ""","[{""text"": ""stranger"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ADDRESSED""}]",9
107,""" If you please , Sir , "" said Edmund , trembling so that he could hardly speak , "" my name is Edmund , and I 'm the Son of Adam that Her Majesty met in the wood the other day and I 've come to bring her the news that my brother and sisters are now in Narnia -- quite close , in the Beavers ' house .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Sir"", ""canonical"": ""Fenris Ulf"", ""label"": ""ADDRESSED""}, {""text"": ""Son of Adam"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Her Majesty"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",9
108,"She -- she wanted to see them . ""","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",9
109,""" I will tell Her Majesty , "" said the Wolf .","[{""text"": ""Her Majesty"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Wolf"", ""canonical"": ""Fenris Ulf"", ""label"": ""ACTIVE_SPEAKER""}]",9
110,""" Meanwhile , stand still on the threshold , as you value your life . """,[],9
111,Then it vanished into the house .,"[{""text"": ""it"", ""canonical"": ""Fenris Ulf"", ""label"": ""ACTIVE_PERFORMER""}]",9
112,"Edmund stood and waited , his fingers aching with cold and his heart pounding in his chest , and presently the grey Wolf , Fenris Ulf , the Chief of the Witch 's Secret Police , came bounding back and said , "" Come in !","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Fenris Ulf"", ""canonical"": ""Fenris Ulf"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",9
113,Come in !,[],9
114,"Fortunate favourite of the Queen -- or else not so fortunate . ""","[{""text"": ""Queen"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",9
115,"And Edmund went in , taking great care not to tread on the Wolf 's paws .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Wolf"", ""canonical"": ""Fenris Ulf"", ""label"": ""MENTIONED_ONLY""}]",9
116,"He found himself in a long gloomy hall with many pillars , full , as the courtyard had been , of statues .","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]",9
117,"The one nearest the door was a little Faun with a very sad expression on its face , and Edmund could n't help wondering if this might be Lucy 's friend .","[{""text"": ""Faun"", ""canonical"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]",9
118,The only light came from a single lamp and close behind this sat the White Witch .,"[{""text"": ""White Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",9
119,""" I 'm come , your Majesty , "" said Edmund rushing eagerly forward .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""your Majesty"", ""canonical"": ""Jadis"", ""label"": ""ADDRESSED""}]",9
120,""" How dare you come alone ? "" said the Witch in a terrible voice .","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",9
121,""" Did I not tell you to bring the others with you ? """,[],9
122,""" Please , your Majesty , "" said Edmund , "" I 've done the best I can .","[{""text"": ""your Majesty"", ""canonical"": ""Jadis"", ""label"": ""ADDRESSED""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",9
123,I 've brought them quite close .,[],9
124,"They 're in the little house on top of the dam just up the river -- with Mr. and Mrs. Beaver . ""","[{""text"": ""Mr. and Mrs. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}]",9
125,A slow cruel smile came over the Witch 's face .,"[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}]",9
126,""" Is this all your news ? "" she asked .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",9
127,""" No , your Majesty , "" said Edmund , and proceeded to tell her all he had heard before leaving the Beavers ' house .","[{""text"": ""your Majesty"", ""canonical"": ""Jadis"", ""label"": ""ADDRESSED""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",9
128,""" What !",[],9
129,"Aslan ? "" cried the Queen , "" Aslan !","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",9
130,Is this true ?,[],9
131,"If I find you have lied to me -- """,[],9
132,""" Please , I 'm only repeating what they said , "" stammered Edmund .","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",9
133,"But the Queen , who was no longer attending to him , clapped her hands .","[{""text"": ""Queen"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]",9
134,Instantly the same dwarf whom Edmund had seen with her before appeared .,"[{""text"": ""dwarf"", ""canonical"": ""Dwarf"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",9
135,""" Make ready our sledge , "" ordered the Witch , "" and use the harness without bells . ""","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_SPEAKER""}]",9
1,Now we must go back to Mr. and Mrs. Beaver and the three other children .,"[{""text"": ""Mr."", ""canonical"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""MENTIONED_ONLY""}]",10
2,"As soon as Mr. Beaver said "" There 's no time to lose "" everyone began bundling themselves into coats , except Mrs. Beaver who started picking up sacks and laying them on the table and said : "" Now , Mr. Beaver , just reach down that ham .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}]",10
3,"And here 's a packet of tea , and there 's sugar , and some matches .",[],10
4,"And if someone will get two or three loaves out of the crock over there in the corner . """,[],10
5,""" What are you doing , Mrs. Beaver ? "" exclaimed Susan .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",10
6,""" Packing a load for each of us , dearie , "" said Mrs. Beaver very coolly .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
7,""" You did n't think we 'd set out on a journey with nothing to eat , did you ? """,[],10
8,""" But we have n't time ! "" said Susan , buttoning the collar of her coat .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",10
9,""" She may be here any minute . ""","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",10
10,""" That 's what I say , "" chimed in Mr. Beaver .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
11,""" Get along with you all , "" said his wife .","[{""text"": ""his wife"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
12,""" Think it over , Mr. Beaver .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}]",10
13,"She ca n't be here for a quarter of an hour at least . ""","[{""text"": ""She"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",10
14,""" But do n't we want as big a start as we can possibly get , "" said Peter , "" if we 're to reach the Stone Table before her ? ""","[{""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",10
15,""" You 've got to remember _that_ , Mrs. Beaver , "" said Susan .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",10
16,""" As soon as she has looked in here and finds we 're gone she 'll be off at top speed . ""","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",10
17,""" That she will , "" said Mrs. Beaver .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",10
18,""" But we ca n't get there before her whatever we do , for she 'll be on a sledge and we 'll be walking . ""","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",10
19,""" Then -- have we no hope ? "" said Susan .","[{""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",10
20,""" Now do n't you get fussing , there 's a dear , "" said Mrs. Beaver , "" but just get half a dozen clean handkerchiefs out of that drawer .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
21,' Course we 've got a hope .,[],10
22,"We ca n't get there _before_ her but we can keep under cover and go by ways she wo n't expect and perhaps we 'll get through . ""","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",10
23,""" That 's true enough , Mrs. Beaver , "" said her husband .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""her husband"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
24,""" But it 's time we were out of this . """,[],10
25,""" And do n't you start fussing either , Mr. Beaver , "" said his wife .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""his wife"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
26,""" There .",[],10
27,That 's better .,[],10
28,"There 's four loads and the smallest for the smallest of us : that 's you , my dear , "" she added looking at Lucy .","[{""text"": ""she"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]",10
29,""" Oh , do please come on , "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",10
30,""" Well , I 'm nearly ready now , "" answered Mrs. Beaver at last allowing her husband to help her into her snow boots .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""her husband"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}]",10
31,""" I suppose the sewing machine 's too heavy to bring ? """,[],10
32,""" Yes .",[],10
33,"It _is_ , "" said Mr. Beaver .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
34,""" A great deal too heavy .",[],10
35,"And you do n't think you 'll be able to use it while we 're on the run , I suppose ? """,[],10
36,""" I ca n't abide the thought of that Witch fiddling with it , "" said Mrs. Beaver , "" and breaking it or stealing it , as likely as not . ""","[{""text"": ""Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
37,""" Oh , please , please , please , do hurry ! "" said the three children .","[{""text"": ""the three children"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the three children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the three children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]",10
38,"And so at last they all got outside and Mr. Beaver locked the door ( "" It 'll delay her a bit , "" he said ) and they set off , all carrying their loads over their shoulders .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]",10
39,The snow had stopped and the moon had come out when they began their journey .,[],10
40,"They went in single file -- first Mr. Beaver , then Lucy , then Peter , then Susan , and Mrs. Beaver last of all .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_PERFORMER""}]",10
41,Mr. Beaver led them across the dam and onto the right bank of the river and then along a very rough sort of path among the trees right down by the river - bank .,"[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}]",10
42,"The sides of the valley , shining in the moonlight , towered up far above them on either hand .",[],10
43,""" Best keep down here as much as possible , "" he said .","[{""text"": ""he"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]",10
